ID,Provinsi,KodeKabKot,Y,X1,X2,X3,X4,X5,X6,Z1,Z2,Z3,Z4
8266,33,3323,1,1,31,1,0,1,1,0.506,6.075,22.02,111.115
8267,33,3323,1,1,41,0,0,1,1,0.506,6.075,22.02,111.115
8268,33,3323,1,1,30,0,0,1,1,0.506,6.075,22.02,111.115
8269,33,3323,1,1,25,0,0,1,0,0.506,6.075,22.02,111.115
8270,33,3323,0,1,23,1,1,1,1,0.506,6.075,22.02,111.115
8272,33,3323,0,1,32,1,0,1,0,0.506,6.075,22.02,111.115
8273,33,3323,1,0,28,0,0,1,0,0.506,6.075,22.02,111.115
8274,33,3323,1,1,30,0,1,1,1,0.506,6.075,22.02,111.115
8277,33,3323,0,1,31,1,0,1,1,0.506,6.075,22.02,111.115
8279,33,3323,1,1,32,0,0,1,1,0.506,6.075,22.02,111.115
8280,33,3323,1,1,36,0,0,1,1,0.506,6.075,22.02,111.115
8281,33,3323,1,1,31,0,0,1,1,0.506,6.075,22.02,111.115
8282,33,3323,1,1,25,0,0,1,1,0.506,6.075,22.02,111.115
8284,33,3324,1,1,27,0,0,1,1,0.491,4.909,11.978,105.547
8285,33,3324,1,1,37,1,1,1,1,0.491,4.909,11.978,105.547
8286,33,3324,1,1,19,0,0,1,0,0.491,4.909,11.978,105.547
8288,33,3324,1,1,35,1,0,1,1,0.491,4.909,11.978,105.547
8289,33,3324,1,0,27,1,1,1,1,0.491,4.909,11.978,105.547
8291,33,3324,1,0,37,1,0,1,1,0.491,4.909,11.978,105.547
8292,33,3324,0,0,36,1,1,1,1,0.491,4.909,11.978,105.547
8293,33,3324,1,1,32,0,0,1,0,0.491,4.909,11.978,105.547
8294,33,3324,1,1,27,1,0,1,0,0.491,4.909,11.978,105.547
8295,33,3324,0,0,27,1,0,1,1,0.491,4.909,11.978,105.547
8296,33,3324,1,0,29,0,1,1,1,0.491,4.909,11.978,105.547
8297,33,3324,1,0,20,1,0,1,1,0.491,4.909,11.978,105.547
8298,33,3324,1,0,32,1,0,1,1,0.491,4.909,11.978,105.547
8299,33,3324,0,0,27,1,0,1,1,0.491,4.909,11.978,105.547
8301,33,3324,1,0,24,1,0,1,1,0.491,4.909,11.978,105.547
8302,33,3324,1,1,32,0,0,1,1,0.491,4.909,11.978,105.547
8303,33,3324,1,0,37,0,0,1,0,0.491,4.909,11.978,105.547
8304,33,3324,1,0,24,1,0,1,0,0.491,4.909,11.978,105.547
8305,33,3324,1,1,22,0,0,1,1,0.491,4.909,11.978,105.547
8307,33,3324,0,0,22,0,0,1,0,0.491,4.909,11.978,105.547
8310,33,3324,1,0,28,1,0,1,1,0.491,4.909,11.978,105.547
8312,33,3324,0,1,33,0,0,1,1,0.491,4.909,11.978,105.547
8315,33,3324,1,1,37,0,0,1,1,0.491,4.909,11.978,105.547
8316,33,3324,0,1,23,0,0,1,1,0.491,4.909,11.978,105.547
8317,33,3324,1,1,25,1,1,1,1,0.491,4.909,11.978,105.547
8318,33,3325,1,1,36,0,0,1,1,0.374,4.615,9.23,96.667
8319,33,3325,1,1,40,1,1,1,1,0.374,4.615,9.23,96.667
8323,33,3325,0,1,23,0,0,1,1,0.374,4.615,9.23,96.667
8324,33,3325,0,1,19,0,0,1,1,0.374,4.615,9.23,96.667
8325,33,3325,1,0,40,0,0,1,1,0.374,4.615,9.23,96.667
8326,33,3325,0,0,33,0,1,1,1,0.374,4.615,9.23,96.667
8328,33,3325,1,0,36,0,0,1,1,0.374,4.615,9.23,96.667
8329,33,3325,0,0,38,1,0,1,1,0.374,4.615,9.23,96.667
8330,33,3325,0,0,24,0,0,1,1,0.374,4.615,9.23,96.667
8332,33,3325,0,1,32,1,1,1,1,0.374,4.615,9.23,96.667
8333,33,3325,1,1,26,1,0,1,1,0.374,4.615,9.23,96.667
8334,33,3325,0,1,29,0,1,1,1,0.374,4.615,9.23,96.667
8335,33,3325,1,1,31,0,0,1,1,0.374,4.615,9.23,96.667
8337,33,3325,1,1,37,0,1,1,1,0.374,4.615,9.23,96.667
8338,33,3325,1,1,36,0,0,1,1,0.374,4.615,9.23,96.667
8340,33,3325,0,0,24,1,0,1,1,0.374,4.615,9.23,96.667
8341,33,3325,1,0,20,0,0,1,1,0.374,4.615,9.23,96.667
8342,33,3325,1,1,22,0,0,1,1,0.374,4.615,9.23,96.667
8343,33,3325,0,1,30,1,0,1,1,0.374,4.615,9.23,96.667
8344,33,3325,1,0,41,0,0,1,1,0.374,4.615,9.23,96.667
8345,33,3325,0,1,35,0,0,1,1,0.374,4.615,9.23,96.667
8346,33,3325,1,1,34,1,1,1,1,0.374,4.615,9.23,96.667
8347,33,3325,0,0,25,0,0,1,1,0.374,4.615,9.23,96.667
8348,33,3325,1,0,31,1,0,1,1,0.374,4.615,9.23,96.667
8349,33,3325,1,0,32,0,0,1,1,0.374,4.615,9.23,96.667
8350,33,3325,1,0,32,0,0,1,1,0.374,4.615,9.23,96.667
8352,33,3325,0,0,23,0,0,1,1,0.374,4.615,9.23,96.667
8353,33,3325,1,1,42,0,0,1,1,0.374,4.615,9.23,96.667
8354,33,3325,1,1,24,0,1,1,1,0.374,4.615,9.23,96.667
8357,33,3325,0,0,29,1,0,1,1,0.374,4.615,9.23,96.667
8358,33,3325,1,1,27,1,0,1,1,0.374,4.615,9.23,96.667
8359,33,3325,1,0,26,0,0,1,1,0.374,4.615,9.23,96.667
8360,33,3325,1,1,30,0,0,1,1,0.374,4.615,9.23,96.667
8363,33,3325,0,0,28,1,0,1,1,0.374,4.615,9.23,96.667
8364,33,3325,1,0,24,1,1,1,1,0.374,4.615,9.23,96.667
8365,33,3325,1,0,29,1,1,1,1,0.374,4.615,9.23,96.667
8367,33,3326,1,1,45,0,0,1,1,0.413,4.748,11.457,79.994
8368,33,3326,0,0,22,1,1,1,1,0.413,4.748,11.457,79.994
8369,33,3326,1,0,42,1,0,1,1,0.413,4.748,11.457,79.994
8370,33,3326,1,1,27,1,1,1,1,0.413,4.748,11.457,79.994
8372,33,3326,1,1,33,1,0,1,1,0.413,4.748,11.457,79.994
8373,33,3326,0,0,32,1,0,1,1,0.413,4.748,11.457,79.994
8374,33,3326,1,0,36,1,1,1,1,0.413,4.748,11.457,79.994
8376,33,3326,1,1,36,0,0,1,1,0.413,4.748,11.457,79.994
8377,33,3326,1,0,25,0,1,1,1,0.413,4.748,11.457,79.994
8378,33,3326,0,0,19,0,0,1,1,0.413,4.748,11.457,79.994
8379,33,3326,0,0,21,0,1,1,1,0.413,4.748,11.457,79.994
8380,33,3326,1,0,20,0,0,1,1,0.413,4.748,11.457,79.994
8383,33,3326,0,0,23,0,1,1,1,0.413,4.748,11.457,79.994
8384,33,3326,1,0,27,0,1,1,1,0.413,4.748,11.457,79.994
8385,33,3326,0,0,29,0,0,1,1,0.413,4.748,11.457,79.994
8387,33,3326,0,0,26,0,0,1,1,0.413,4.748,11.457,79.994
8388,33,3326,0,1,36,0,0,1,1,0.413,4.748,11.457,79.994
8389,33,3326,1,1,23,0,1,0,1,0.413,4.748,11.457,79.994
8390,33,3326,1,1,39,0,0,1,1,0.413,4.748,11.457,79.994
8391,33,3326,0,0,24,0,0,1,1,0.413,4.748,11.457,79.994
8392,33,3326,0,0,31,0,0,1,1,0.413,4.748,11.457,79.994
8393,33,3326,1,0,37,0,1,1,1,0.413,4.748,11.457,79.994
8395,33,3326,1,1,25,0,0,1,1,0.413,4.748,11.457,79.994
8396,33,3326,1,1,24,0,1,1,1,0.413,4.748,11.457,79.994
8397,33,3326,1,1,24,0,0,1,1,0.413,4.748,11.457,79.994
8398,33,3326,1,1,37,0,0,1,1,0.413,4.748,11.457,79.994
8399,33,3326,1,1,28,0,1,1,0,0.413,4.748,11.457,79.994
8400,33,3326,1,0,25,0,1,1,1,0.413,4.748,11.457,79.994
8402,33,3326,0,0,30,1,1,1,1,0.413,4.748,11.457,79.994
8403,33,3326,1,0,35,1,1,1,1,0.413,4.748,11.457,79.994
8405,33,3326,0,1,20,0,0,1,1,0.413,4.748,11.457,79.994
8406,33,3326,1,1,30,0,0,1,1,0.413,4.748,11.457,79.994
8407,33,3326,0,1,29,0,1,1,1,0.413,4.748,11.457,79.994
8409,33,3326,0,1,21,0,0,1,1,0.413,4.748,11.457,79.994
8412,33,3326,0,0,26,0,0,1,1,0.413,4.748,11.457,79.994
8414,33,3326,1,0,43,0,0,1,1,0.413,4.748,11.457,79.994
8416,33,3326,0,0,30,0,1,1,1,0.413,4.748,11.457,79.994
8417,33,3326,1,1,36,0,0,1,1,0.413,4.748,11.457,79.994
8418,33,3326,0,0,31,1,0,1,1,0.413,4.748,11.457,79.994
8419,33,3326,1,1,31,1,1,0,1,0.413,4.748,11.457,79.994
8420,33,3326,1,0,35,0,1,1,0,0.413,4.748,11.457,79.994
8421,33,3326,1,1,37,1,0,1,1,0.413,4.748,11.457,79.994
8422,33,3326,1,1,32,0,0,1,1,0.413,4.748,11.457,79.994
8424,33,3326,1,1,21,0,0,1,1,0.413,4.748,11.457,79.994
8425,33,3326,0,0,30,0,1,1,1,0.413,4.748,11.457,79.994
8426,33,3326,0,0,35,1,1,1,1,0.413,4.748,11.457,79.994
8428,33,3327,0,0,38,1,1,1,1,0.612,2.922,9.582,78.424
8429,33,3327,1,0,32,0,1,1,0,0.612,2.922,9.582,78.424
8431,33,3327,0,1,24,0,0,1,1,0.612,2.922,9.582,78.424
8433,33,3327,0,1,27,1,0,1,1,0.612,2.922,9.582,78.424
8434,33,3327,1,0,22,1,0,1,1,0.612,2.922,9.582,78.424
8435,33,3327,1,0,31,1,0,1,1,0.612,2.922,9.582,78.424
8436,33,3327,0,1,24,1,0,1,0,0.612,2.922,9.582,78.424
8437,33,3327,1,1,26,1,1,1,1,0.612,2.922,9.582,78.424
8440,33,3327,0,0,33,1,1,1,1,0.612,2.922,9.582,78.424
8442,33,3327,1,1,32,0,0,1,1,0.612,2.922,9.582,78.424
8443,33,3327,0,0,26,0,0,1,1,0.612,2.922,9.582,78.424
8444,33,3327,0,0,20,0,0,1,1,0.612,2.922,9.582,78.424
8445,33,3327,0,1,24,0,0,0,1,0.612,2.922,9.582,78.424
8446,33,3327,0,1,26,1,1,1,1,0.612,2.922,9.582,78.424
8447,33,3327,1,1,37,1,0,1,1,0.612,2.922,9.582,78.424
8449,33,3327,1,1,33,1,0,1,1,0.612,2.922,9.582,78.424
8450,33,3327,1,1,34,0,0,1,1,0.612,2.922,9.582,78.424
8451,33,3327,1,0,25,0,0,1,0,0.612,2.922,9.582,78.424
8452,33,3327,1,1,28,1,1,1,0,0.612,2.922,9.582,78.424
8454,33,3327,0,1,36,1,0,1,1,0.612,2.922,9.582,78.424
8455,33,3327,1,0,31,0,0,1,1,0.612,2.922,9.582,78.424
8456,33,3327,1,1,31,0,0,1,1,0.612,2.922,9.582,78.424
8457,33,3327,0,1,37,0,0,1,1,0.612,2.922,9.582,78.424
8459,33,3327,1,0,38,0,0,1,1,0.612,2.922,9.582,78.424
8462,33,3327,1,1,29,0,0,1,1,0.612,2.922,9.582,78.424
8463,33,3327,1,1,28,0,0,1,1,0.612,2.922,9.582,78.424
8464,33,3327,1,0,34,0,0,1,0,0.612,2.922,9.582,78.424
8469,33,3327,1,0,27,0,0,1,1,0.612,2.922,9.582,78.424
8470,33,3327,0,0,34,0,1,1,1,0.612,2.922,9.582,78.424
8471,33,3327,1,0,37,0,0,1,1,0.612,2.922,9.582,78.424
8473,33,3327,0,1,24,0,0,1,1,0.612,2.922,9.582,78.424
8474,33,3327,1,0,20,0,0,1,1,0.612,2.922,9.582,78.424
8475,33,3327,0,0,35,0,0,1,0,0.612,2.922,9.582,78.424
8476,33,3327,1,0,23,0,0,1,1,0.612,2.922,9.582,78.424
8477,33,3327,1,1,31,0,0,1,1,0.612,2.922,9.582,78.424
8478,33,3328,1,0,33,1,0,1,1,0.564,3.006,12.273,87.915
8479,33,3328,1,1,22,1,0,1,1,0.564,3.006,12.273,87.915
8481,33,3328,0,0,40,1,1,1,0,0.564,3.006,12.273,87.915
8482,33,3328,1,0,22,1,0,1,1,0.564,3.006,12.273,87.915
8483,33,3328,0,0,36,0,1,1,0,0.564,3.006,12.273,87.915
8484,33,3328,1,1,38,1,0,1,1,0.564,3.006,12.273,87.915
8486,33,3328,0,0,28,0,0,1,1,0.564,3.006,12.273,87.915
8487,33,3328,1,1,27,0,0,1,1,0.564,3.006,12.273,87.915
8489,33,3328,1,0,40,0,0,1,1,0.564,3.006,12.273,87.915
8490,33,3328,1,1,44,0,0,1,1,0.564,3.006,12.273,87.915
8491,33,3328,1,1,31,1,0,1,0,0.564,3.006,12.273,87.915
8492,33,3328,0,1,37,0,0,1,1,0.564,3.006,12.273,87.915
8495,33,3328,1,1,24,1,0,1,1,0.564,3.006,12.273,87.915
8496,33,3328,1,1,29,0,0,1,1,0.564,3.006,12.273,87.915
8498,33,3328,1,0,27,1,0,1,1,0.564,3.006,12.273,87.915
8499,33,3328,0,0,35,1,1,1,1,0.564,3.006,12.273,87.915
8501,33,3328,0,1,31,0,0,1,1,0.564,3.006,12.273,87.915
8502,33,3328,1,1,22,0,0,1,1,0.564,3.006,12.273,87.915
8503,33,3328,0,0,25,0,0,1,1,0.564,3.006,12.273,87.915
8504,33,3328,1,0,26,1,0,1,1,0.564,3.006,12.273,87.915
8507,33,3328,1,0,29,1,1,1,1,0.564,3.006,12.273,87.915
8508,33,3328,1,0,37,1,0,1,1,0.564,3.006,12.273,87.915
8509,33,3328,1,0,34,1,1,1,1,0.564,3.006,12.273,87.915
8512,33,3328,0,0,35,1,1,1,1,0.564,3.006,12.273,87.915
8513,33,3328,0,0,28,0,0,1,1,0.564,3.006,12.273,87.915
8514,33,3328,0,1,20,0,0,1,1,0.564,3.006,12.273,87.915
8517,33,3328,1,0,27,1,1,1,1,0.564,3.006,12.273,87.915
8520,33,3328,0,0,42,0,0,1,1,0.564,3.006,12.273,87.915
8522,33,3328,1,0,31,0,0,1,1,0.564,3.006,12.273,87.915
8523,33,3328,1,1,25,0,1,1,0,0.564,3.006,12.273,87.915
8524,33,3328,1,0,28,1,0,1,1,0.564,3.006,12.273,87.915
8525,33,3328,0,0,29,1,1,1,1,0.564,3.006,12.273,87.915
8526,33,3328,1,0,30,1,1,1,1,0.564,3.006,12.273,87.915
8528,33,3328,1,0,37,0,0,1,0,0.564,3.006,12.273,87.915
8529,33,3328,1,0,31,0,0,1,1,0.564,3.006,12.273,87.915
8531,33,3328,0,0,30,0,1,1,1,0.564,3.006,12.273,87.915
8532,33,3328,0,0,24,1,0,1,1,0.564,3.006,12.273,87.915
8533,33,3328,1,1,29,1,0,1,1,0.564,3.006,12.273,87.915
8535,33,3329,1,0,28,1,1,1,1,0.708,2.678,12.735,73.177
8536,33,3329,1,1,40,0,1,1,0,0.708,2.678,12.735,73.177
8537,33,3329,1,1,32,1,0,1,1,0.708,2.678,12.735,73.177
8538,33,3329,1,1,29,0,0,1,1,0.708,2.678,12.735,73.177
8539,33,3329,0,0,28,0,1,1,1,0.708,2.678,12.735,73.177
8540,33,3329,0,1,21,0,0,1,0,0.708,2.678,12.735,73.177
8542,33,3329,1,1,22,0,0,1,0,0.708,2.678,12.735,73.177
8545,33,3329,1,1,33,0,0,1,1,0.708,2.678,12.735,73.177
8546,33,3329,1,0,32,0,0,1,0,0.708,2.678,12.735,73.177
8549,33,3329,0,0,28,0,0,1,1,0.708,2.678,12.735,73.177
8551,33,3329,0,0,26,0,0,1,0,0.708,2.678,12.735,73.177
8554,33,3329,0,1,34,0,0,1,0,0.708,2.678,12.735,73.177
8555,33,3329,0,1,39,0,0,1,1,0.708,2.678,12.735,73.177
8558,33,3329,1,0,39,0,0,0,0,0.708,2.678,12.735,73.177
8559,33,3329,0,0,31,0,1,0,1,0.708,2.678,12.735,73.177
8561,33,3329,1,0,36,0,0,1,0,0.708,2.678,12.735,73.177
8562,33,3329,1,0,31,0,0,1,1,0.708,2.678,12.735,73.177
8563,33,3329,1,0,38,0,0,1,0,0.708,2.678,12.735,73.177
8564,33,3329,0,0,35,0,0,1,0,0.708,2.678,12.735,73.177
8565,33,3329,1,0,30,0,0,1,1,0.708,2.678,12.735,73.177
8566,33,3329,0,0,34,0,1,1,1,0.708,2.678,12.735,73.177
8567,33,3329,1,0,21,0,1,1,0,0.708,2.678,12.735,73.177
8568,33,3329,0,1,34,0,1,1,1,0.708,2.678,12.735,73.177
8569,33,3329,1,1,18,0,0,1,1,0.708,2.678,12.735,73.177
8570,33,3329,0,0,30,1,1,1,1,0.708,2.678,12.735,73.177
8571,33,3329,0,0,33,1,0,1,1,0.708,2.678,12.735,73.177
8573,33,3329,0,0,34,0,0,1,0,0.708,2.678,12.735,73.177
8574,33,3329,1,0,25,0,1,1,1,0.708,2.678,12.735,73.177
8576,33,3329,1,0,31,0,0,1,0,0.708,2.678,12.735,73.177
8578,33,3329,0,1,33,0,1,1,0,0.708,2.678,12.735,73.177
8579,33,3329,1,1,44,0,0,1,1,0.708,2.678,12.735,73.177
8580,33,3329,1,0,32,1,0,1,1,0.708,2.678,12.735,73.177
8581,33,3329,1,1,33,0,1,1,1,0.708,2.678,12.735,73.177
8582,33,3329,0,0,37,1,0,1,1,0.708,2.678,12.735,73.177
8583,33,3329,1,1,20,0,0,1,1,0.708,2.678,12.735,73.177
8585,33,3329,1,1,33,0,1,1,1,0.708,2.678,12.735,73.177
8586,33,3329,0,0,29,0,0,1,0,0.708,2.678,12.735,73.177
8588,33,3329,0,1,32,1,1,1,1,0.708,2.678,12.735,73.177
8589,33,3329,1,1,18,0,0,1,1,0.708,2.678,12.735,73.177
8591,33,3329,0,1,34,1,0,1,1,0.708,2.678,12.735,73.177
8592,33,3329,1,1,40,1,1,1,1,0.708,2.678,12.735,73.177
8593,33,3329,1,0,29,1,0,1,1,0.708,2.678,12.735,73.177
8594,33,3329,0,0,23,1,0,1,0,0.708,2.678,12.735,73.177
8596,33,3329,0,1,22,1,0,1,0,0.708,2.678,12.735,73.177
8598,33,3329,1,0,29,0,0,1,1,0.708,2.678,12.735,73.177
8599,33,3329,1,0,35,0,0,1,0,0.708,2.678,12.735,73.177
8600,33,3329,1,0,25,1,0,1,1,0.708,2.678,12.735,73.177
8601,33,3329,1,1,33,1,1,1,1,0.708,2.678,12.735,73.177
8603,33,3329,1,0,32,0,0,1,1,0.708,2.678,12.735,73.177
8604,33,3329,1,1,36,1,0,1,1,0.708,2.678,12.735,73.177
8606,33,3329,0,1,25,0,0,1,1,0.708,2.678,12.735,73.177
8607,33,3329,1,1,31,0,0,1,1,0.708,2.678,12.735,73.177
8609,33,3329,0,1,24,1,0,1,1,0.708,2.678,12.735,73.177
8610,33,3371,1,0,32,1,1,1,1,6.583,8.229,144.002,1151.194
8611,33,3371,1,0,28,1,0,1,0,6.583,8.229,144.002,1151.194
8612,33,3371,1,0,29,1,0,1,0,6.583,8.229,144.002,1151.194
8613,33,3371,1,0,29,1,0,1,1,6.583,8.229,144.002,1151.194
8615,33,3371,1,0,29,0,1,1,1,6.583,8.229,144.002,1151.194
8617,33,3371,1,0,38,0,1,1,1,6.583,8.229,144.002,1151.194
8618,33,3371,1,0,23,0,1,1,0,6.583,8.229,144.002,1151.194
8619,33,3371,1,0,28,1,1,1,1,6.583,8.229,144.002,1151.194
8620,33,3371,1,0,33,0,0,1,1,6.583,8.229,144.002,1151.194
8621,33,3371,1,0,23,1,0,1,0,6.583,8.229,144.002,1151.194
8624,33,3371,1,0,21,1,1,1,1,6.583,8.229,144.002,1151.194
8626,33,3371,1,0,29,1,1,1,1,6.583,8.229,144.002,1151.194
8627,33,3371,1,0,37,1,1,1,1,6.583,8.229,144.002,1151.194
8630,33,3371,1,0,38,1,1,1,1,6.583,8.229,144.002,1151.194
8631,33,3371,1,0,31,1,1,1,1,6.583,8.229,144.002,1151.194
8633,33,3372,0,0,32,1,1,1,1,3.637,5.552,66.812,774.364
8635,33,3372,1,0,27,0,0,1,1,3.637,5.552,66.812,774.364
8636,33,3372,1,0,35,1,0,1,1,3.637,5.552,66.812,774.364
8637,33,3372,1,0,34,0,0,1,1,3.637,5.552,66.812,774.364
8639,33,3372,0,0,32,1,1,1,1,3.637,5.552,66.812,774.364
8640,33,3372,1,0,33,1,0,1,1,3.637,5.552,66.812,774.364
8641,33,3372,1,0,37,1,1,1,1,3.637,5.552,66.812,774.364
8642,33,3372,0,0,34,1,0,1,1,3.637,5.552,66.812,774.364
8643,33,3372,1,0,28,1,0,1,1,3.637,5.552,66.812,774.364
8645,33,3372,0,0,34,0,0,1,1,3.637,5.552,66.812,774.364
8646,33,3372,1,0,27,0,1,1,0,3.637,5.552,66.812,774.364
8649,33,3373,1,0,41,0,1,1,1,3.12,5.72,89.433,360.853
8650,33,3373,1,0,23,1,1,1,1,3.12,5.72,89.433,360.853
8651,33,3373,0,0,37,1,1,1,1,3.12,5.72,89.433,360.853
8652,33,3373,1,0,34,1,0,1,1,3.12,5.72,89.433,360.853
8655,33,3373,1,0,26,1,1,1,1,3.12,5.72,89.433,360.853
8657,33,3373,0,0,37,1,1,1,1,3.12,5.72,89.433,360.853
8658,33,3373,0,0,35,1,0,1,1,3.12,5.72,89.433,360.853
8660,33,3373,1,0,21,0,1,1,1,3.12,5.72,89.433,360.853
8661,33,3373,0,0,40,1,0,1,1,3.12,5.72,89.433,360.853
8663,33,3373,1,0,36,1,1,1,1,3.12,5.72,89.433,360.853
8665,33,3373,1,0,30,1,1,1,1,3.12,5.72,89.433,360.853
8666,33,3373,1,0,43,1,0,1,1,3.12,5.72,89.433,360.853
8667,33,3373,1,0,40,1,1,1,1,3.12,5.72,89.433,360.853
8668,33,3373,1,0,40,1,1,1,1,3.12,5.72,89.433,360.853
8669,33,3373,0,0,33,1,0,1,1,3.12,5.72,89.433,360.853
8670,33,3373,1,0,24,1,1,1,1,3.12,5.72,89.433,360.853
8671,33,3374,1,0,28,1,1,1,1,1.754,3.689,39.854,384.573
8672,33,3374,0,0,34,1,1,1,1,1.754,3.689,39.854,384.573
8673,33,3374,1,1,31,1,1,1,1,1.754,3.689,39.854,384.573
8674,33,3374,0,0,37,1,1,1,1,1.754,3.689,39.854,384.573
8675,33,3374,1,0,24,1,0,1,1,1.754,3.689,39.854,384.573
8676,33,3374,1,0,34,1,1,1,1,1.754,3.689,39.854,384.573
8677,33,3374,0,0,24,1,0,1,1,1.754,3.689,39.854,384.573
8679,33,3374,1,0,29,1,1,1,1,1.754,3.689,39.854,384.573
8680,33,3374,1,0,31,0,0,1,1,1.754,3.689,39.854,384.573
8681,33,3374,1,0,40,0,0,1,0,1.754,3.689,39.854,384.573
8682,33,3374,0,0,27,1,1,1,1,1.754,3.689,39.854,384.573
8683,33,3374,0,0,32,1,0,1,1,1.754,3.689,39.854,384.573
8686,33,3374,1,0,27,1,0,1,1,1.754,3.689,39.854,384.573
8688,33,3374,1,0,34,1,1,1,1,1.754,3.689,39.854,384.573
8690,33,3374,1,0,40,0,0,0,0,1.754,3.689,39.854,384.573
8691,33,3374,1,0,37,1,1,1,1,1.754,3.689,39.854,384.573
8692,33,3374,0,0,32,1,1,1,1,1.754,3.689,39.854,384.573
8694,33,3374,0,0,15,0,0,1,1,1.754,3.689,39.854,384.573
8695,33,3374,0,0,34,1,1,1,1,1.754,3.689,39.854,384.573
8696,33,3374,1,0,34,0,1,1,1,1.754,3.689,39.854,384.573
8697,33,3374,1,0,33,0,0,1,1,1.754,3.689,39.854,384.573
8700,33,3374,0,0,33,1,0,1,1,1.754,3.689,39.854,384.573
8701,33,3374,1,1,33,1,1,1,1,1.754,3.689,39.854,384.573
8702,33,3374,1,0,40,1,1,1,1,1.754,3.689,39.854,384.573
8703,33,3374,0,0,26,0,1,1,0,1.754,3.689,39.854,384.573
8704,33,3374,0,0,35,0,1,1,1,1.754,3.689,39.854,384.573
8707,33,3375,0,0,18,0,0,1,1,2.93,7.814,43.301,251.017
8710,33,3375,0,0,25,0,0,1,1,2.93,7.814,43.301,251.017
8712,33,3375,0,0,24,0,0,1,1,2.93,7.814,43.301,251.017
8714,33,3375,1,1,34,0,0,1,1,2.93,7.814,43.301,251.017
8715,33,3375,0,0,26,0,0,1,1,2.93,7.814,43.301,251.017
8716,33,3375,1,0,22,0,0,1,1,2.93,7.814,43.301,251.017
8717,33,3375,0,0,37,1,1,1,1,2.93,7.814,43.301,251.017
8719,33,3375,1,0,23,0,0,1,1,2.93,7.814,43.301,251.017
8720,33,3375,0,0,36,0,0,1,1,2.93,7.814,43.301,251.017
8721,33,3375,1,1,35,0,0,1,1,2.93,7.814,43.301,251.017
8722,33,3375,1,1,36,1,0,1,1,2.93,7.814,43.301,251.017
8723,33,3375,1,0,37,0,1,1,1,2.93,7.814,43.301,251.017
8725,33,3375,1,0,39,0,1,1,1,2.93,7.814,43.301,251.017
8726,33,3375,0,0,34,0,0,1,0,2.93,7.814,43.301,251.017
8729,33,3375,0,0,25,1,1,1,1,2.93,7.814,43.301,251.017
8730,33,3375,1,0,27,1,0,1,1,2.93,7.814,43.301,251.017
8731,33,3375,0,0,27,0,1,1,0,2.93,7.814,43.301,251.017
8733,33,3375,0,0,22,0,0,1,0,2.93,7.814,43.301,251.017
8734,33,3375,0,0,36,0,1,1,1,2.93,7.814,43.301,251.017
8736,33,3375,1,0,43,1,1,1,1,2.93,7.814,43.301,251.017
8739,33,3375,0,0,25,1,0,1,1,2.93,7.814,43.301,251.017
8742,33,3376,1,0,23,0,0,1,1,1.461,5.478,40.172,370.675
8744,33,3376,1,0,33,1,0,1,0,1.461,5.478,40.172,370.675
8745,33,3376,1,0,25,1,1,1,1,1.461,5.478,40.172,370.675
8748,33,3376,1,0,38,0,1,1,1,1.461,5.478,40.172,370.675
8749,33,3376,1,0,27,1,0,1,1,1.461,5.478,40.172,370.675
8750,33,3376,1,0,37,1,1,1,1,1.461,5.478,40.172,370.675
8751,33,3376,1,0,23,0,1,1,1,1.461,5.478,40.172,370.675
8752,33,3376,1,0,17,0,0,1,1,1.461,5.478,40.172,370.675
8753,33,3376,1,0,32,0,1,1,1,1.461,5.478,40.172,370.675
8755,33,3376,1,0,26,1,0,1,1,1.461,5.478,40.172,370.675
8757,33,3376,1,0,17,0,0,1,1,1.461,5.478,40.172,370.675
8758,33,3376,1,0,28,0,0,1,1,1.461,5.478,40.172,370.675
8759,33,3376,1,0,32,1,1,1,1,1.461,5.478,40.172,370.675
8761,33,3376,0,0,40,1,0,1,1,1.461,5.478,40.172,370.675
8762,33,3376,1,0,38,1,1,1,1,1.461,5.478,40.172,370.675
8764,33,3376,1,0,32,0,1,1,1,1.461,5.478,40.172,370.675
8766,33,3376,0,0,38,0,1,1,0,1.461,5.478,40.172,370.675
8767,33,3376,1,0,35,1,0,1,1,1.461,5.478,40.172,370.675
8768,33,3376,0,0,32,1,0,1,0,1.461,5.478,40.172,370.675
8769,33,3376,1,0,28,0,0,1,1,1.461,5.478,40.172,370.675
8771,33,3376,0,0,40,1,1,1,1,1.461,5.478,40.172,370.675
8772,33,3376,0,0,26,0,0,1,1,1.461,5.478,40.172,370.675
8773,33,3376,0,0,32,1,0,1,1,1.461,5.478,40.172,370.675
8774,33,3376,1,0,21,0,0,1,1,1.461,5.478,40.172,370.675
8776,33,3376,1,0,28,1,0,1,1,1.461,5.478,40.172,370.675
8777,33,3376,1,0,32,0,1,1,1,1.461,5.478,40.172,370.675
8778,33,3376,1,0,27,1,0,1,1,1.461,5.478,40.172,370.675
8779,33,3376,1,0,25,1,1,1,1,1.461,5.478,40.172,370.675
8780,33,3376,1,0,29,1,1,1,1,1.461,5.478,40.172,370.675
8782,34,3401,0,1,43,1,0,1,0,2.062,4.812,45.143,184.466
8783,34,3401,0,1,29,1,0,1,1,2.062,4.812,45.143,184.466
